Drov3r,0
1195,1
1212,2
1227,3
1242,4
1257,5
1243,6
1215,7
1201,8
1215,9
1188,10
1189,11
1177,12
1164,13
1188,14
1176,15
1168,16
1157,17
1149,18
1138,19
1139,20
1150,21
1172,22
1194,23
1183,24
1171,25
1163,26
1153,27
1145,28
1154,29
1164,30
1174,31
1185,32
1194,33
1185,34
1176,35
1205,37
1215,38
1206,39
1197,40
1187,41
1196,42
1206,43
1198,44
1189,45
1171,46
1180,47
1189,48
1198,49
1208,50
1217,51
1227,52
1245,53
1236,54
1245,55
1236,56
1245,57
1235,58
1245,59
1253,60
1244,61
1234,62
1225,63
1215,64
1214,65
1224,66
1234,67
1243,68
1233,69
1224,70
1215,71
1206,72
1197,73
1215,74
1206,75
1215,76
1225,77
1216,78
1206,79
1197,80
1180,81
1189,82
1180,83
1171,84
1161,85
1171,86
1162,87
1171,88
1182,89
1172,90
1163,91
1171,92
1182,93
1173,94
1183,95
1173,96
1174,97
1166,98
1151,99
1159,100
1168,101
1160,102
1169,103
1178,104
1168,105
1178,106
1187,107
1178,108
1197,109
1206,110
1197,111
1206,112
1216,113
1235,114
1244,115
1253,116
1262,117
1272,118
1281,119
1290,120
1281,121
1290,122
1281,123
1272,124
1253,125
1263,126
1253,127
1244,128
1263,129
1253,130
1244,131
1254,132
1263,133
1273,134
1282,135
1291,136
1301,137
1302,138
1311,139
1303,140
1312,141
1302,142
1293,143
1302,144
1312,145
1321,146
1330,147
1338,148
