George,0
1125,1
1114,2
1109,3
1093,4
1109,5
1126,6
1143,7
1159,8
1145,9
1174,10
1187,11
1199,12
1226,13
1239,14
1227,15
1252,16
1253,17
1264,18
1252,19
1262,20
1251,21
1262,22
1273,23
1284,24
1293,25
1273,26
1283,27
1272,28
1271,29
1263,30
1272,31
1263,32
1254,33
1245,34
1237,35
1247,36
1256,37
1276,38
1267,39
1275,40
1285,41
1304,42
1313,43
1304,44
1286,45
1277,46
1278,47
1269,48
1259,49
1251,50
1259,51
1250,52
1241,53
1232,54
1233,55
1242,56
1251,57
1270,58
1289,59
1279,60
1288,61
1280,62
1271,63
1262,64
1271,65
1263,66
1254,67
1244,68
1235,69
1226,70
1217,71
1226,72
1235,73
1244,74
1253,75
1262,76
1271,77
1262,78
1253,79
1243,80
1253,81
1244,82
1234,83
1252,84
1243,85
1234,86
1244,87
1253,88
1234,89
1161,91
1152,92
1143,93
1152,94
1161,95
1152,96
1161,97
1170,98
1161,99
1152,100
1144,101
1153,102
1162,103
1153,104
1144,105
1138,106
1131,107
1123,108
1117,109
1108,110
1118,111
1109,112
1099,113
1108,114
1117,115
1108,116
1099,117
1090,118
1098,119
1108,120
1117,121
1108,122
1117,123
1108,124
1117,125
1126,126
1135,127
1144,128
1153,129
1162,130
1154,131
1148,132
1138,133
1129,134
1120,135
1111,136
1120,137
1111,138
1102,139
1093,140
1102,141
1093,142
1102,143
1093,144
1102,145
1093,146
1084,147
1093,148
1084,149
1094,150
1103,151
1093,152
1084,153
1075,154
1084,155
1093,156
1102,157
1093,158
1111,159
1102,160
1112,161
1103,162
1112,163
1102,164
